FID,F1,经度,纬度,WGS84经度,WGS84纬度,
6376,阿坝藏族羌族自治州金川县集沐乡根扎村,101.996177000000000,31.762442000000000,101.988116000000010,31.758447000000000,藏族|羌族
6377,阿坝藏族羌族自治州小金县沃日乡官寨村,102.510277000000000,31.029467000000000,102.502230999999990,31.025790000000001,藏族|羌族
6378,阿坝藏族羌族自治州黑水县沙石多乡银真村,102.739316000000000,32.091394999999999,102.731171000000000,32.087448999999999,藏族|羌族
6379,阿坝藏族羌族自治州壤塘县中壤塘镇布康木达村,101.227254000000000,32.344217999999998,101.218929000000000,32.340857000000000,藏族|羌族
6380,甘孜藏族自治州丹巴县巴底镇小坪村,101.905861000000000,31.134426999999999,101.897915000000000,31.130807000000001,藏族
6381,甘孜藏族自治州丹巴县巴底镇大坪村,101.913948000000000,31.141802999999999,101.905973000000000,31.138300999999998,藏族
6382,甘孜藏族自治州丹巴县巴底镇沈洛村,101.890660000000000,31.123314000000001,101.882737000000010,31.119554999999998,藏族
6383,甘孜藏族自治州丹巴县巴底镇木纳山村,101.859424000000000,31.068211999999999,101.851405000000000,31.064706000000001,藏族
6384,甘孜藏族自治州丹巴县巴底镇邛山一村,101.852627000000000,31.088429000000001,101.844541000000010,31.085001999999999,藏族
6385,甘孜藏族自治州丹巴县聂呷乡喀咔一村,101.873791000000000,30.945914999999999,101.865865000000000,30.942305999999999,藏族
6386,甘孜藏族自治州丹巴县聂呷乡喀咔三村,101.860894000000000,30.935689000000000,101.852892999999990,30.932238000000002,藏族
6387,甘孜藏族自治州丹巴县聂呷乡喀咔二村,101.863767000000000,30.934678000000002,101.855785000000000,30.931189000000000,藏族
6388,甘孜藏族自治州丹巴县革什扎镇大桑村,101.750299000000000,30.937269000000001,101.742147000000000,30.933546000000000,藏族
6389,甘孜藏族自治州丹巴县革什扎镇吉汝村,101.763730000000000,30.941227000000001,101.755610000000000,30.937401000000001,藏族
6390,甘孜藏族自治州丹巴县革什扎镇俄洛村,101.816939000000000,30.896079000000000,101.808702999999990,30.892900000000001,藏族
6391,甘孜藏族自治州丹巴县革什扎镇三道桥村,101.722188000000000,30.966505000000002,101.713910000000000,30.963190000000001,藏族
6392,甘孜藏族自治州丹巴县丹东乡莫斯卡村,101.636548000000000,31.325467000000000,101.628559000000000,31.321645000000000,藏族
6393,甘孜藏族自治州甘孜县甘孜镇根布夏村,99.989307999999994,31.658252999999998,99.981665000000007,31.654451000000002,藏族
6394,甘孜藏族自治州甘孜县甘孜镇甲布卡村,99.983822000000004,31.642479999999999,99.976215999999994,31.638617000000000,藏族
6395,甘孜藏族自治州甘孜县甘孜镇麻达卡村,99.978089999999995,31.640395000000002,99.970521000000005,31.636486000000001,藏族
6396,甘孜藏族自治州甘孜县康生乡白日村,99.903547000000003,31.630953999999999,99.895916000000000,31.627687999999999,藏族
6397,甘孜藏族自治州德格县更庆镇八美村,98.632107000000005,31.845465999999998,98.625353000000004,31.841709999999999,藏族
6398,甘孜藏族自治州德格县八邦乡曲池村,98.804108999999997,31.648170000000000,98.797015000000002,31.644597999999998,藏族
6399,甘孜藏族自治州德格县柯洛洞乡牛麦村,98.690944000000002,31.977060999999999,98.683908000000002,31.973659000000001,藏族
6400,甘孜藏族自治州白玉县建设镇布麦村,98.831147000000001,31.220949000000001,98.824010000000001,31.217680000000001,藏族
6401,甘孜藏族自治州白玉县赠科乡扎马村,99.312607999999997,31.487652000000001,99.304886999999994,31.484145999999999,藏族
6402,甘孜藏族自治州石渠县奔达乡满真村,97.446032000000002,32.711542000000001,97.438941999999997,32.707427000000003,藏族
6403,甘孜藏族自治州色达县翁达镇翁达村,100.735119000000000,31.874642999999999,100.727161000000000,31.871175999999998,藏族
6404,甘孜藏族自治州色达县旭日乡旭日村,100.688104999999990,31.995528000000000,100.680421999999990,31.991606999999998,藏族
6405,甘孜藏族自治州色达县杨各乡加更达村,100.699831000000000,31.905777000000000,100.692105000000000,31.901885000000000,藏族
6406,甘孜藏族自治州色达县歌乐沱乡切科村,100.939087000000000,31.954393000000000,100.931314000000000,31.950599000000000,藏族
6407,甘孜藏族自治州理塘县高城镇替然尼巴村,100.280495000000000,29.998384000000001,100.272717000000000,29.995334000000000,藏族
6408,甘孜藏族自治州理塘县甲洼镇江达村,100.426179000000000,29.751712000000001,100.418313000000000,29.748138000000001,藏族
6409,甘孜藏族自治州理塘县甲洼镇俄丁村,100.382745000000000,29.763124000000001,100.374753000000000,29.759993999999999,藏族
6410,甘孜藏族自治州理塘县君坝乡火古龙村,100.301488000000010,30.348382999999998,100.293768000000000,30.344996999999999,藏族
6411,甘孜藏族自治州理塘县哈依乡哈依村,100.448491000000000,30.420214000000001,100.440662000000000,30.416473000000000,藏族
6412,甘孜藏族自治州理塘县喇嘛垭乡日戈村,99.840473000000003,29.853473000000001,99.832992000000004,29.850042999999999,藏族
6413,甘孜藏族自治州理塘县章纳乡乃干多村,99.754379999999998,29.794937999999998,99.746673999999999,29.791649000000000,藏族
6414,甘孜藏族自治州理塘县格木乡加细村,100.390401000000000,29.348839999999999,100.382414000000000,29.345853000000002,藏族
6415,甘孜藏族自治州理塘县拉波乡容古村,100.615292999999990,29.111585999999999,100.607676000000000,29.109082000000001,藏族
6416,甘孜藏族自治州理塘县拉波乡中扎村,100.603455999999990,29.133106999999999,100.595901000000000,29.130450000000000,藏族
6417,甘孜藏族自治州乡城县青麦乡木差村,99.848720999999998,28.834821000000002,99.841245999999998,28.831924999999998,藏族
6418,甘孜藏族自治州稻城县邓波乡下邓坡村,99.972277000000005,29.491900000000001,99.964794999999995,29.488543000000000,藏族
6419,甘孜藏族自治州稻城县各卡乡卡斯村,100.249339000000010,28.400335999999999,100.241636000000000,28.398016999999999,藏族
6420,凉山彝族自治州木里藏族自治县宁朗乡甲店村,100.523790000000010,28.050716999999999,100.516119000000000,28.048445999999998,藏族|彝族
6421,凉山彝族自治州木里藏族自治县屋脚蒙古族乡屋脚村,100.753200000000010,27.967697000000001,100.745329000000000,27.965450000000001,蒙古族|藏族|彝族
6422,凉山彝族自治州木里藏族自治县克尔乡宣洼村,101.049387999999990,28.092351000000001,101.041360999999990,28.089416000000000,藏族|彝族
6423,凉山彝族自治州盐源县泸沽湖镇山南村,100.862212000000000,27.697970000000002,100.854467000000000,27.695838999999999,彝族
6424,凉山彝族自治州盐源县泸沽湖镇多舍村,100.870634000000000,27.730751000000001,100.862874000000010,27.728629999999999,彝族
6425,凉山彝族自治州会理县绿水镇松坪村,102.001457000000000,26.208144999999998,101.993525000000010,26.205259999999999,彝族
6426,凉山彝族自治州昭觉县龙沟乡龙沟村,103.228056000000000,28.051116000000000,103.219691000000000,28.048428999999999,彝族
6427,贵阳市开阳县楠木渡镇黄木村付家湾组,107.007160000000000,27.294111000000001,106.996565000000000,27.291634999999999,
6428,贵阳市开阳县南龙乡佘家营村营上组,107.076904000000000,26.998211000000001,107.066147000000000,26.995505000000001,
6429,贵阳市开阳县南龙乡东官村湾子寨组,107.101566000000010,27.013131999999999,107.090680000000010,27.010704000000000,
6430,贵阳市开阳县毛云乡毛栗庄村新庄组,107.173040000000000,26.991679000000001,107.162375000000000,26.988728999999999,
6431,六盘水市六枝特区木岗镇戛陇塘村,105.653397000000000,26.197675000000000,105.643553999999990,26.195414000000000,汉族|苗族|黎族|仡佬族
6432,遵义市桐梓县花秋镇岔水村河扁组,106.564770000000000,28.045404000000001,106.554750000000000,28.042656000000001,
6433,遵义市务川仡佬族苗族自治县大坪街道三坑村板场组,108.008062000000000,28.606773000000000,107.997313000000010,28.603767000000001,苗族|仡佬族
6434,遵义市凤冈县进化镇沙坝村,107.795475999999990,27.846287000000000,107.784689000000000,27.843664000000000,布依族
6435,遵义市凤冈县王寨镇高坝村,107.915378000000000,27.729070000000000,107.904802000000000,27.726582000000001,
6436,遵义市凤冈县新建镇新建社区龙塘溪组,107.677086000000000,28.199148000000001,107.666338999999990,28.196673000000001,
6437,遵义市湄潭县高台镇三联村麻凼组,107.385811000000000,27.575717999999998,107.374893000000000,27.572741000000001,
6438,遵义市湄潭县石莲镇沿江村细沙组,107.420689999999990,27.370356000000001,107.409763000000000,27.367294000000001,
6439,遵义市湄潭县西河镇西坪村西坪组,107.506029000000000,28.157373000000000,107.495230000000010,28.154637000000001,汉族|苗族|土家族|仡佬族
6440,遵义市湄潭县洗马镇团结村程家湾村,107.464098000000010,27.960038999999998,107.453059999999990,27.957632000000000,
6441,遵义市余庆县白泥镇桂花村榨溪组,107.837761000000000,27.283192000000000,107.827009000000000,27.280926999999998,
6442,遵义市习水县隆兴镇淋滩村,106.048520000000000,28.211651000000000,106.038206000000000,28.209098999999998,
6443,遵义市习水县良村镇洋化村白土台组,106.459485000000000,28.297529999999998,106.449171000000010,28.294589999999999,
6444,遵义市赤水市大同镇古镇社区,105.688176000000000,28.513645000000000,105.678178000000000,28.511253000000000,
6445,遵义市仁怀市三合镇两岔村,106.378461000000000,28.055799000000000,106.368005999999990,28.053348000000000,
6446,安顺市西秀区龙宫镇油菜湖村小苑组,105.948182000000000,26.127649999999999,105.938399000000000,26.124932000000001,
6447,安顺市西秀区龙宫镇蔡官村,105.964017000000000,26.191078999999998,105.954188000000000,26.188227000000001,汉族
6448,安顺市西秀区大西桥镇九溪村,106.146801000000000,26.311230999999999,106.136478000000000,26.308810999999999,
6449,安顺市西秀区蔡官镇格来月村,106.029252000000000,26.420148000000001,106.019043000000000,26.417857000000001,苗族
6450,安顺市西秀区刘官乡嘉穗村大寨村,106.214319000000000,26.308140999999999,106.204267000000000,26.305226000000001,汉族|苗族
6451,安顺市镇宁布依族苗族自治县江龙镇陇西村二组、三组,105.894199000000000,26.022621000000001,105.884360000000000,26.020299999999999,苗族|布依族
6452,安顺市镇宁布依族苗族自治县江龙镇木志河村下院组,105.886849000000000,25.951663000000000,105.876994000000000,25.949187999999999,苗族|布依族
6453,安顺市紫云苗族布依族自治县猴场镇打哈村,106.208528000000000,25.492590000000000,106.198518000000010,25.489169000000000,苗族|布依族
6454,安顺市紫云苗族布依族自治县猫营镇黄土村佑卯组,106.079696000000000,26.018263000000001,106.069568000000000,26.015032000000001,苗族|布依族
6455,安顺市紫云苗族布依族自治县坝羊乡五星村云上组,106.260302000000000,25.987687999999999,106.250164000000000,25.985202000000001,苗族|布依族
6456,安顺市紫云苗族布依族自治县火花乡九岭村,106.062068999999990,25.697873999999999,106.051907000000000,25.694662999999998,苗族|布依族
6457,毕节市大方县黄泥塘镇背座村,105.792100000000000,26.983091000000002,105.782051000000000,26.980895000000000,
6458,毕节市大方县雨冲乡油杉河村,105.919452000000010,27.389415000000000,105.909503000000000,27.387215000000001,汉族|苗族|彝族|白族
6459,铜仁市碧江区云场坪镇路腊村,109.351780000000010,27.746493999999998,109.340548000000000,27.743614999999998,土家族
6460,铜仁市江口县官和侗族土家族苗族乡泗渡村后溪组,108.630427999999990,27.552719000000000,108.619958000000000,27.550118999999999,苗族|侗族|土家族
6461,铜仁市石阡县五德镇大鸡公村,108.361478000000010,27.403749000000001,108.350724000000000,27.400631000000001,
6462,铜仁市石阡县国荣乡周家寨村,108.153586000000000,27.510064000000000,108.142723000000000,27.507207000000001,苗族|布依族
6463,铜仁市石阡县龙井乡克麻场村,108.150959000000000,27.568138000000001,108.140134000000000,27.565239999999999,侗族|仡佬族
6464,铜仁市石阡县青阳乡高塘村,108.470242000000000,27.482593999999999,108.459524000000000,27.479610999999998,
6465,铜仁市石阡县甘溪乡铺溪村红岩组,108.126279000000000,27.414437000000000,108.115452000000000,27.411279000000000,
6466,铜仁市思南县许家坝镇坑水村浸底峡组,108.101594000000010,27.900227000000001,108.090663000000010,27.897327000000001,
6467,铜仁市德江县平原镇杉园社区中坝村,107.859278000000000,28.156445000000001,107.848630000000000,28.153952000000000,
6468,铜仁市沿河土家族自治县思渠镇马福云村,108.317969000000010,28.602405000000001,108.307073000000000,28.599928999999999,土家族
6469,铜仁市沿河土家族自治县客田镇红溪村,108.197858999999990,28.846294000000000,108.186932000000000,28.843674000000000,土家族
6470,黔西南州兴义市泥凼镇乌舍村,104.928231000000000,24.817340999999999,104.919225999999990,24.814661000000001,汉族|布依族
6471,黔西南州兴义市清水河镇雨补鲁村,104.916560000000000,25.357285000000001,104.907557000000000,25.354389999999999,
6472,黔西南州兴仁县新龙场镇冬瓜林村,105.046794000000010,25.433854000000000,105.037302999999990,25.430842999999999,
6473,黔西南州普安县青山镇青山社区,105.006187999999990,25.522717000000000,104.996984000000000,25.519369000000001,汉族|回族|苗族|布依族
6474,黔东南州凯里市湾水镇岩寨村,107.964294000000000,26.746057000000000,107.953684000000000,26.743860999999999,
6475,黔东南州凯里市炉山镇角冲村,107.756685000000000,26.569925000000001,107.745988999999990,26.567124000000000,畲族
6476,黔东南州凯里市炉山镇六个鸡村,107.784535000000010,26.575385000000001,107.773841000000000,26.572692000000000,
6477,黔东南州凯里市下司镇清江村,107.805241000000000,26.521827999999999,107.794517000000000,26.519487999999999,
6478,黔东南州黄平县一碗水乡印地坝村,107.897602000000010,27.042684000000001,107.887108000000000,27.040023999999999,汉族|苗族
6479,黔东南州岑巩县凯本镇凯府村,108.669735000000000,27.500592000000001,108.659060000000000,27.498351000000000,
6480,黔东南州天柱县蓝田镇碧雅村和当寨,109.350578000000000,27.140402000000002,109.339398000000000,27.137564000000001,
6481,黔东南州天柱县高酿镇坐寨村,109.233958000000000,26.801597999999998,109.222967999999990,26.799009999999999,
6482,黔东南州天柱县高酿镇木杉村大寨,109.127109000000000,26.808871000000000,109.115948000000000,26.806335000000001,
6483,黔东南州天柱县高酿镇邦寨村邦寨,109.194061000000000,26.809446000000001,109.183089000000000,26.806584999999998,
6484,黔东南州天柱县远口镇元田村,109.416452000000010,26.834457000000000,109.405193000000000,26.831738999999999,
6485,黔东南州天柱县坌处镇抱塘村,109.356005999999990,26.753405000000001,109.344841000000000,26.750738999999999,
6486,黔东南州天柱县坌处镇三门塘村,109.340784000000000,26.785167000000001,109.329683000000000,26.782287000000000,
6487,黔东南州天柱县渡马镇共和村甘溪寨,109.353586000000010,26.947928999999998,109.342414000000010,26.945191000000001,
6488,黔东南州锦屏县启蒙镇腊洞村,109.022288000000000,26.494406000000001,109.011353000000000,26.492138000000001,
6489,黔东南州锦屏县平秋镇圭叶村,109.005244000000000,26.680592000000001,108.994367999999990,26.678215000000002,侗族
6490,黔东南州锦屏县平秋镇魁胆村,109.098037000000010,26.684445000000000,109.086997000000000,26.681466000000000,
6491,黔东南州锦屏县平略镇平敖村,109.033968000000000,26.604762999999998,109.022982000000000,26.602464999999999,汉族|苗族|侗族
6492,黔东南州锦屏县新化乡新化寨村,109.179484000000000,26.412970999999999,109.168471000000000,26.410253000000001,
6493,黔东南州锦屏县河口乡韶霭村,108.968584000000010,26.541208000000001,108.957973000000000,26.538453000000001,苗族
6494,黔东南州剑河县南哨镇九虎村,108.642230000000000,26.521045000000001,108.631750000000000,26.518764999999998,汉族|苗族|布依族|侗族|水族
6495,黔东南州台江县台拱街道红阳村,108.309786000000000,26.662828999999999,108.299021000000000,26.660584000000000,苗族|侗族
6496,黔东南州台江县南宫镇交宫村,108.392495000000000,26.558589000000001,108.381688000000000,26.555813000000001,苗族
6497,黔东南州台江县排羊乡下南刀村,108.236343000000010,26.594099000000000,108.225786000000000,26.591296000000000,苗族
6498,黔东南州台江县台盘乡水寨村,108.215681000000000,26.685420000000001,108.204992000000000,26.682887999999998,苗族
6499,黔东南州黎平县中潮镇上黄村兰洞寨,109.166222000000000,26.104431000000002,109.155161000000010,26.101742000000002,
6500,黔东南州黎平县水口镇胜利村,109.278167000000000,26.037728999999999,109.267155000000000,26.035205000000001,
6501,黔东南州黎平县洪州镇六爽村,109.465746000000000,26.043243000000000,109.454634000000000,26.040170000000000,
6502,黔东南州黎平县洪州镇赏方村,109.419185000000000,25.995871000000001,109.407994000000000,25.992829000000000,
6503,黔东南州黎平县茅贡镇寨母村,108.913771000000000,26.180368999999999,108.903148000000000,26.178166999999998,
6504,黔东南州榕江县古州镇三盘村,108.566653000000000,25.909016999999999,108.556219000000000,25.906468000000000,汉族|满族|苗族|侗族|水族|朝鲜族
6505,黔东南州榕江县古州镇高兴村,108.473406999999990,25.980437999999999,108.462785999999990,25.977273000000000,苗族|彝族|水族
6506,黔东南州榕江县寨蒿镇寿洞村,108.618257000000000,26.138259999999999,108.607935000000000,26.135467999999999,
6507,黔东南州榕江县乐里镇乔勒村,108.465887000000000,26.217340000000000,108.455205000000010,26.214410000000001,
6508,黔东南州榕江县乐里镇大瑞村,108.496097000000010,26.240563000000002,108.485556000000000,26.237603000000000,侗族
6509,黔东南州榕江县乐里镇本里村,108.438885000000000,26.249126000000000,108.428072000000000,26.246583000000001,侗族
6510,黔东南州榕江县乐里镇保里村,108.444118000000000,26.278502000000000,108.433317000000000,26.275918000000001,侗族
6511,黔东南州榕江县朗洞镇高略村,108.630153000000010,26.322091000000000,108.619730000000000,26.319545999999999,
6512,黔东南州榕江县崇义乡纯厚村,108.537443999999990,26.154350000000001,108.526895000000000,26.152031999999998,
6513,黔东南州榕江县平江乡高鸟村,108.363164000000000,26.041281000000001,108.352510000000000,26.038042999999998,
6514,黔东南州榕江县塔石乡同流村,108.313011000000000,26.151050000000001,108.302305000000000,26.148606000000001,瑶族|水族
6515,黔东南州榕江县定威乡计水村,108.280275000000000,25.813659999999999,108.269668999999990,25.810784999999999,
6516,黔东南州榕江县平阳乡硐里村,108.343387000000010,26.243013000000001,108.332719000000000,26.240145999999999,
6517,黔东南州从江县丙妹镇大歹村,108.826314999999990,25.790752999999999,108.815783999999990,25.787728000000001,侗族
6518,黔东南州从江县丙妹镇老或村,108.854922000000000,25.795399000000000,108.844463000000000,25.792293999999998,侗族
6519,黔东南州从江县丙妹镇龙江村,108.810731000000000,25.736232999999999,108.800096000000000,25.733398999999999,侗族
6520,黔东南州从江县丙妹镇銮里村岑报寨,108.936353999999990,25.765923999999998,108.925826000000000,25.763135999999999,侗族
6521,黔东南州从江县洛香镇平乐村,109.180282000000010,25.865988999999999,109.169315000000000,25.862932000000001,侗族
6522,黔东南州从江县洛香镇大桥村,109.157864000000000,25.881025000000001,109.146798000000000,25.878276000000000,侗族
6523,黔东南州从江县西山镇卡翁村,108.935325000000010,25.672153000000002,108.924797000000000,25.669331000000000,侗族
6524,黔东南州从江县西山镇秋卡村,109.058764000000000,25.689784000000000,109.047816999999990,25.686598000000000,侗族
6525,黔东南州从江县西山镇滚郎村,108.972853000000000,25.692280000000000,108.962280000000010,25.689060999999999,侗族
6526,黔东南州从江县停洞镇归奶村,108.586556000000000,25.821677999999999,108.576198000000010,25.818764999999999,汉族|苗族|侗族
6527,黔东南州从江县停洞镇摆也村,108.629386999999990,25.793498000000000,108.619028000000000,25.790611999999999,侗族
6528,黔东南州从江县停洞镇苗朋村,108.616015000000000,25.800613999999999,108.605703000000010,25.797573000000000,苗族|侗族
6529,黔东南州从江县往洞镇贡寨村,108.736712000000000,25.977195999999999,108.726140000000000,25.974098999999999,侗族
6530,黔东南州从江县往洞镇德秋村,108.770357000000000,25.938749999999999,108.759646000000000,25.936119000000001,侗族
6531,黔东南州从江县往洞镇德桥村,108.770357000000000,25.938749999999999,108.759646000000000,25.936119000000001,侗族
6532,黔东南州从江县往洞镇往洞村平楼寨,108.710576000000000,25.950354000000001,108.700025000000000,25.947327999999999,
6533,黔东南州从江县高增乡付中村,108.907860000000000,25.840810999999999,108.897251999999990,25.838403000000000,侗族
6534,黔东南州从江县谷坪乡山岗村燕窝寨,108.807434000000000,25.844332999999999,108.796768000000000,25.841611000000000,
6535,黔东南州从江县谷坪乡五一村党苟寨,108.902784000000000,25.870477000000001,108.892201000000000,25.868086999999999,
6536,黔东南州从江县庆云镇广力村归料寨,109.145059000000000,25.768919000000000,109.133975000000010,25.766134000000001,侗族
6537,黔东南州从江县庆云镇佰你村迫面寨,109.120948000000000,25.842161000000001,109.109868000000010,25.839134999999999,侗族
6538,黔东南州从江县刚边乡宰船村,108.683254000000010,25.644227000000001,108.672715999999990,25.641499000000000,侗族
6539,黔东南州从江县刚边乡鸡脸村,108.683893000000000,25.633350000000000,108.673348000000000,25.630604000000002,侗族
6540,黔东南州从江县加榜乡加页村,108.597960000000000,25.612354000000000,108.587649000000000,25.609202000000000,侗族
6541,黔东南州从江县秀塘乡打格村,108.602545000000010,25.380680000000002,108.592260000000000,25.377435999999999,侗族
6542,黔东南州从江县秀塘乡下敖村,108.562180000000000,25.451924000000002,108.551728999999990,25.449195000000000,苗族|壮族|侗族
6543,黔东南州从江县斗里镇台里村,109.006853000000010,25.568912999999998,108.996049000000000,25.566018000000000,苗族|侗族
6544,黔东南州从江县斗里镇潘里村八组,109.015609000000000,25.592282000000001,109.004729000000000,25.589473000000002,侗族
6545,黔东南州从江县翠里乡污牙村,108.934532000000000,25.601944000000000,108.923975000000000,25.599095999999999,侗族
6546,黔东南州从江县翠里乡高文村,108.957239000000000,25.612981999999999,108.946709000000000,25.609779000000000,
6547,黔东南州从江县翠里乡宰转村,108.933704000000010,25.620253000000002,108.923157000000000,25.617431000000000,侗族
6548,黔东南州从江县翠里乡高开村,108.875799000000000,25.593803999999999,108.865279000000000,25.590900000000001,侗族
6549,黔东南州从江县加鸠镇白岩村,108.432574000000000,25.651541999999999,108.421779000000000,25.648662999999999,侗族
6550,黔东南州从江县加鸠镇加能村,108.433493000000000,25.677063000000000,108.422689000000010,25.674189999999999,侗族
6551,黔东南州从江县加勉乡加坡村,108.422414000000000,25.619045000000000,108.411582999999990,25.616144999999999,侗族
6552,黔东南州从江县加勉乡污俄村,108.406278000000000,25.557231000000002,108.395500000000000,25.554147000000000,侗族
6553,黔东南州从江县加勉乡真由村,108.451032000000000,25.643322000000001,108.440315000000000,25.640249000000001,侗族
6554,黔东南州雷山县丹江镇阳苟村,108.129090000000010,26.393857000000001,108.118348000000000,26.390796999999999,苗族
6555,黔东南州雷山县丹江镇排翁村,108.059585000000000,26.353175000000000,108.048705000000000,26.350754999999999,苗族
6556,黔东南州雷山县西江镇小龙村,108.163359000000000,26.449943000000001,108.152547000000000,26.447382000000001,苗族
6557,黔东南州雷山县永乐镇乔配村,108.227571000000000,26.231907000000000,108.216997000000010,26.229066000000000,苗族
6558,黔东南州雷山县永乐镇小开屯村,108.208972000000000,26.268885000000001,108.198301000000000,26.266345000000001,汉族|苗族
6559,黔东南州雷山县郎德镇乌肖村,107.993084999999990,26.460404000000000,107.982500000000000,26.457652000000000,
6560,黔东南州雷山县望丰乡甘益村,107.978241000000000,26.428414000000000,107.967634000000000,26.425908000000000,苗族
6561,黔东南州雷山县望丰乡乌江村,108.001037000000000,26.369951000000000,107.990472000000000,26.367083000000001,苗族
6562,黔东南州雷山县达地乡乌空村,108.201837000000000,26.059626000000002,108.191112000000000,26.057037000000001,苗族|瑶族|水族
6563,黔东南州雷山县达地乡里勇村,108.141234999999990,26.096053999999999,108.130487000000000,26.092927000000000,苗族|水族
6564,黔东南州丹寨县龙泉镇排牙村,107.811881000000000,26.209731999999999,107.801149000000000,26.207356000000001,苗族
6565,黔东南州丹寨县龙泉镇高要村,107.842229000000000,26.149094999999999,107.831602000000000,26.146730999999999,苗族
6566,黔东南州丹寨县兴仁镇翻仰村,107.881591000000000,26.316727000000000,107.871128000000000,26.313979000000000,苗族
6567,黔东南州丹寨县兴仁镇岩英村,107.863359000000000,26.307020999999999,107.852819000000000,26.304444000000000,苗族
6568,黔东南州丹寨县兴仁镇乌佐村,107.941216000000000,26.303982000000001,107.930612000000000,26.301843999999999,苗族
6569,黔东南州丹寨县排调镇排结村,108.064770000000000,26.141953000000001,108.053900000000000,26.139427000000001,苗族
6570,黔东南州丹寨县排调镇刘家寨村,108.000345999999990,26.254573000000001,107.989790000000000,26.251653999999998,苗族
6571,黔东南州丹寨县雅灰乡夺鸟村,108.065304000000000,26.120553000000001,108.054430000000000,26.118012000000000,苗族
6572,黔东南州丹寨县南皋乡清江村,107.834824000000000,26.408027000000001,107.824130000000000,26.405854000000001,苗族
6573,黔东南州丹寨县南皋乡九门村,107.889242999999990,26.386247999999998,107.878823999999990,26.383540000000000,苗族
6574,黔南州荔波县甲良镇甲良村金对组,107.734703000000000,25.584402000000001,107.723994000000000,25.581395000000001,
6575,黔南州平塘县金盆街道苗二河村甲乙寨,107.375591000000000,25.849637000000001,107.364718999999990,25.846591000000000,
6576,黔南州平塘县金盆街道吉古村吉古大寨、小米牙寨,107.306338000000000,25.802267000000001,107.295691000000010,25.799137000000002,
6577,黔南州三都县三合街道下排正村下排正寨,107.891893999999990,26.070426999999999,107.881457999999990,26.067542000000000,苗族|水族
6578,黔南州三都县大河镇轿山村轿山大寨,107.724655000000000,25.991790999999999,107.713915000000000,25.989197999999998,水族
6579,黔南州三都县大河镇五星村者然大寨,107.760762000000000,25.861300000000000,107.750123000000000,25.858100000000000,水族
6580,黔南州三都县大河镇敖寨村敖寨大寨,107.736438000000010,25.999286000000001,107.725738000000010,25.996502000000000,水族
6581,黔南州三都县普安镇望月村排月寨,107.877352000000000,26.114267000000002,107.866916000000000,26.111428000000000,水族
6582,黔南州三都县普安镇野记村,107.910912000000000,26.115165999999999,107.900460000000000,26.112541000000000,苗族|水族
6583,黔南州三都县普安镇总奖村总奖大寨,107.759379000000000,26.168171999999998,107.748723000000000,26.165187000000000,水族
6584,黔南州三都县普安镇鸡照村鸡照大寨,107.787828000000000,26.128506999999999,107.777181000000000,26.125678000000001,水族
6585,黔南州三都县普安镇合心村的刁大寨,107.824495000000000,26.085782999999999,107.813774000000000,26.083438000000001,水族
6586,黔南州三都县都江镇摆鸟村水坳寨,108.050099000000000,25.924095999999999,108.039281000000000,25.921337000000001,水族
6587,黔南州三都县都江镇达荣村达洛寨,108.143665000000000,26.060683999999998,108.132912000000000,26.057565000000000,水族
6588,黔南州三都县都江镇大坝村风柳寨,108.114278000000000,25.920790000000000,108.103526000000000,25.917493000000000,水族
6589,黔南州三都县都江镇高坪村西音寨,108.062719000000000,25.834213999999999,108.051835000000000,25.831469999999999,水族
6590,黔南州三都县都江镇高尧村,108.201233000000000,25.988696000000001,108.190524000000000,25.986069000000001,苗族|布依族|水族
6591,黔南州三都县都江镇甲雄村,108.121140000000000,26.001245999999998,108.110411000000000,25.997959000000002,水族
6592,黔南州三都县都江镇交德村,108.080235000000000,25.903494999999999,108.069378000000000,25.900706000000000,水族
6593,黔南州三都县都江镇孔荣村排引寨,108.133356000000010,26.044878000000001,108.122625000000000,26.041637000000001,水族
6594,黔南州三都县都江镇岩捞村万响寨,108.000883000000000,26.038570000000000,107.990326999999990,26.035506000000002,水族
6595,黔南州三都县都江镇羊瓮村大中寨,108.089620999999990,25.941047999999999,108.078756000000000,25.938139000000000,水族
6596,黔南州三都县都江镇坝辉村里捞寨,108.102692000000000,25.869202999999999,108.091898000000000,25.866026000000002,水族
6597,黔南州三都县中和镇科寨村,107.934158999999990,25.844258000000000,107.923602000000000,25.841778999999999,水族
6598,黔南州三都县中和镇拉佑村鲁寨组,107.888175000000000,25.876255000000000,107.877776999999990,25.873228999999998,水族
6599,黔南州三都县中和镇板良村,107.863712000000010,25.745500000000000,107.853222000000000,25.742563000000001,水族
6600,黔南州三都县中和镇灯光村,107.843785999999990,25.829393000000000,107.833153999999990,25.826788000000001,水族
6601,黔南州三都县中和镇下岳村,107.835399000000000,25.829143999999999,107.824725000000000,25.826612000000001,水族
6602,黔南州三都县中和镇塘赖村二组、三组、四组,107.851490000000000,25.795774000000002,107.840933000000010,25.793051999999999,水族
6603,黔南州三都县中和镇拉旦村,107.951369000000000,25.809767000000001,107.940791000000000,25.807299000000000,瑶族|水族
6604,黔南州三都县周覃镇和勇村和气寨,107.817801000000000,25.648906000000000,107.807134000000000,25.646248000000000,水族
